rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R796AY,2025-08-03,Bangaluru,,,,,,,,,,,,,,,
R796AY,2025-08-04,Bangaluru,16,12,3,1,65.72,1.01,699.23,100,17.11,173.68,26,3.9,4.18,29.93,2
R796AY,2025-08-05,Bangaluru,18,13,0,1,71.85,2.28,842.36,100,18.63,192.95,52,5.13,4.25,26.75,2
R796AY,2025-08-06,Bangaluru,18,11,1,0,74.62,2.84,730.57,100,20.76,201.63,40,5.34,4.06,25.52,9
R796AY,2025-08-07,Bangaluru,10,7,3,2,43.74,6.0,387.24,80,11.35,129.46,58,4.07,4.44,21.28,0
R796AY,2025-08-08,Bangaluru,18,13,3,0,75.85,17.69,748.97,100,31.1,243.48,25,6.81,4.57,21.22,7
R796AY,2025-08-09,Bangaluru,27,23,0,2,98.88,11.94,962.89,120,26.64,288.44,29,7.79,4.41,20.36,3
R796AY,2025-08-10,Bangaluru,,,,,,,,,,,,,,,
R796AY,2025-08-11,Bangaluru,16,12,1,2,67.25,3.32,620.03,100,17.06,183.67,56,5.51,4.69,22.13,1
R796AY,2025-08-12,Bangaluru,18,13,2,2,77.24,17.84,728.99,100,17.08,247.5,38,5.38,4.26,28.05,2
R796AY,2025-08-13,Bangaluru,19,16,3,1,80.46,5.08,873.29,100,15.98,222.63,36,6.11,4.49,20.84,0
R796AY,2025-08-14,Bangaluru,15,9,3,1,74.06,15.31,662.38,80,15.81,232.63,39,5.05,4.23,27.56,6
R796AY,2025-08-15,Bangaluru,27,23,2,2,106.62,19.61,1060.99,120,40.02,328.57,50,8.09,4.55,29.6,8
R796AY,2025-08-16,Bangaluru,,,,,,,,,,,,,,,
R796AY,2025-08-17,Bangaluru,28,21,2,3,113.9,32.4,1084.12,120,38.12,380.8,27,8.74,4.49,24.62,10
R796AY,2025-08-18,Bangaluru,12,8,3,2,53.55,8.17,509.57,80,17.4,160.65,34,4.44,4.2,22.34,9
R796AY,2025-08-19,Bangaluru,13,8,1,1,62.47,3.08,673.01,80,15.35,170.62,31,4.66,4.16,21.03,6
R796AY,2025-08-20,Bangaluru,13,8,1,2,55.07,14.05,531.22,80,10.37,179.91,41,4.1,4.03,26.75,5
R796AY,2025-08-21,Bangaluru,13,9,3,1,59.65,11.05,542.92,80,11.51,184.02,39,4.09,4.19,27.32,9
R796AY,2025-08-22,Bangaluru,,,,,,,,,,,,,,,
R796AY,2025-08-23,Bangaluru,22,14,2,0,82.08,4.62,686.17,120,23.37,225.66,39,6.68,4.13,22.28,4
R796AY,2025-08-24,Bangaluru,24,16,2,2,89.7,17.86,868.13,120,16.11,279.95,46,7.32,4.08,20.35,6
R796AY,2025-08-25,Bangaluru,18,16,1,0,76.33,9.43,874.75,100,15.69,223.23,30,6.07,4.83,20.68,0
R796AY,2025-08-26,Bangaluru,14,9,0,0,65.19,9.71,768.66,80,17.57,194.95,35,4.72,4.09,24.8,1
R796AY,2025-08-27,Bangaluru,17,12,0,1,72.65,15.79,776.03,100,17.76,230.2,49,6.45,4.07,21.71,8
R796AY,2025-08-28,Bangaluru,,,,,,,,,,,,,,,
R796AY,2025-08-29,Bangaluru,12,7,2,2,50.63,2.54,583.69,80,14.38,138.38,62,4.84,4.29,20.61,5
R796AY,2025-08-30,Bangaluru,25,18,0,1,93.61,12.81,878.98,120,34.75,277.0,43,7.05,4.53,28.75,6
R796AY,2025-08-31,Bangaluru,24,21,2,0,84.15,18.49,921.84,120,29.93,267.16,35,6.21,4.58,27.59,10
R970UH,2025-07-01,Delhi,16,14,0,2,64.37,14.42,658.9,100,11.37,155.08,37,4.32,4.63,27.87,0
R970UH,2025-07-02,Delhi,17,11,0,2,68.83,2.92,816.54,100,26.28,141.21,28,5.44,4.1,22.73,2
R970UH,2025-07-03,Delhi,11,8,3,2,50.95,11.83,478.65,80,13.47,123.57,70,4.64,4.46,26.72,0
R970UH,2025-07-04,Delhi,9,8,2,0,45.67,2.04,440.14,0,14.5,93.9,65,3.73,4.64,27.0,4
R970UH,2025-07-05,Delhi,18,14,1,1,76.42,20.43,737.56,100,16.81,190.63,51,6.73,4.43,21.25,0
R970UH,2025-07-06,Delhi,,,,,,,,,,,,,,,
R970UH,2025-07-07,Delhi,8,5,0,1,39.59,2.34,356.1,0,13.22,82.55,40,3.33,4.05,22.59,4
R970UH,2025-07-08,Delhi,10,8,0,2,42.74,10.25,453.97,80,7.58,104.3,42,3.55,4.51,24.53,3
R970UH,2025-07-09,Delhi,9,6,2,1,43.6,1.32,411.16,0,12.35,88.41,69,3.75,4.35,25.48,4
R970UH,2025-07-10,Delhi,17,15,3,0,66.7,3.84,747.0,100,26.39,138.83,32,5.57,4.48,21.71,1
R970UH,2025-07-11,Delhi,9,7,2,0,43.58,7.17,374.37,0,11.64,99.88,91,4.36,4.61,24.17,1
R970UH,2025-07-12,Delhi,14,11,2,2,56.82,9.24,470.11,80,24.12,130.02,68,5.02,4.78,28.38,1
R970UH,2025-07-13,Delhi,,,,,,,,,,,,,,,
R970UH,2025-07-14,Delhi,12,10,2,1,57.22,4.3,607.03,80,13.4,121.09,42,3.78,4.76,27.4,0
R970UH,2025-07-15,Delhi,14,10,1,1,67.16,8.0,557.29,80,20.96,147.95,37,4.71,4.1,28.67,5
R970UH,2025-07-16,Delhi,14,10,3,2,64.14,6.0,512.41,80,20.93,138.05,57,5.34,4.31,24.72,0
R970UH,2025-07-17,Delhi,18,11,1,2,82.46,12.97,986.13,100,10.68,187.83,25,4.72,4.16,28.36,3
R970UH,2025-07-18,Delhi,11,7,1,1,52.74,3.4,446.85,80,10.11,110.49,41,3.46,4.23,26.07,4
R970UH,2025-07-19,Delhi,21,18,1,0,76.7,23.68,733.08,120,13.97,197.57,38,5.65,4.81,25.48,2
R970UH,2025-07-20,Delhi,,,,,,,,,,,,,,,
R970UH,2025-07-21,Delhi,16,11,1,0,68.84,1.78,667.5,100,12.25,138.98,44,4.53,4.37,23.59,1
R970UH,2025-07-22,Delhi,14,12,2,1,66.33,10.27,637.96,80,14.47,150.77,53,5.83,4.58,21.09,4
R970UH,2025-07-23,Delhi,13,10,2,1,56.38,9.14,553.1,80,17.69,128.97,61,4.74,4.69,25.26,3
R970UH,2025-07-24,Delhi,8,5,2,2,41.76,1.76,405.89,0,8.97,85.66,74,4.0,4.06,22.4,3
R970UH,2025-07-25,Delhi,18,12,2,1,73.28,17.25,837.8,100,26.61,178.19,47,5.8,4.23,26.72,2
R970UH,2025-07-26,Delhi,,,,,,,,,,,,,,,
R970UH,2025-07-27,Delhi,25,22,0,3,89.99,29.04,895.42,120,35.28,234.28,38,8.76,4.77,22.6,3
R970UH,2025-07-28,Delhi,13,10,1,1,52.92,9.06,490.69,80,12.05,121.99,64,4.48,4.12,24.08,3
R970UH,2025-07-29,Delhi,10,6,3,0,49.95,10.83,515.98,80,7.0,119.63,30,3.26,4.06,27.15,3
R970UH,2025-07-30,Delhi,8,6,1,0,38.45,5.77,373.96,0,6.23,87.03,100,4.24,4.7,22.04,0
R970UH,2025-07-31,Delhi,18,13,0,1,78.86,16.79,761.71,100,23.64,188.26,50,7.22,4.77,20.36,4
R970UH,2025-08-01,Delhi,18,11,3,1,76.72,9.95,762.59,100,20.32,170.6,43,5.35,4.04,25.65,4
R970UH,2025-08-02,Delhi,,,,,,,,,,,,,,,
R970UH,2025-08-03,Delhi,28,23,1,1,99.38,7.88,1004.28,120,16.77,211.12,35,7.08,4.5,21.09,4
R970UH,2025-08-04,Delhi,18,12,0,2,80.23,5.73,707.66,100,18.07,169.17,60,6.5,4.31,21.25,0
R970UH,2025-08-05,Delhi,10,9,3,2,45.65,4.34,434.88,80,8.7,98.39,57,3.87,4.78,21.9,1
R970UH,2025-08-06,Delhi,18,12,3,1,79.2,7.29,735.17,100,20.75,170.22,59,5.64,4.26,25.54,0
R970UH,2025-08-07,Delhi,11,8,0,2,48.05,8.07,421.31,80,9.78,110.45,50,3.88,4.38,25.34,2
R970UH,2025-08-08,Delhi,,,,,,,,,,,,,,,
R970UH,2025-08-09,Delhi,27,23,0,1,98.75,5.3,918.36,120,22.67,204.8,47,7.61,4.78,21.33,5
R970UH,2025-08-10,Delhi,22,14,2,2,86.59,11.25,765.94,120,23.04,192.56,44,6.14,4.16,25.69,2
R970UH,2025-08-11,Delhi,12,9,1,2,53.26,2.15,503.28,80,18.06,109.06,31,3.65,4.51,29.31,0
R970UH,2025-08-12,Delhi,9,7,0,1,42.47,8.33,448.0,0,13.22,99.98,81,4.67,4.16,20.4,1
R970UH,2025-08-13,Delhi,9,7,0,2,43.89,1.61,454.61,0,7.05,89.57,97,4.39,4.66,20.64,4
R970UH,2025-08-14,Delhi,,,,,,,,,,,,,,,
R970UH,2025-08-15,Delhi,26,19,2,3,94.07,21.43,845.09,120,33.99,227.32,37,7.44,4.71,25.41,4
R970UH,2025-08-16,Delhi,28,22,0,3,100.5,32.73,783.4,120,25.55,262.23,33,9.04,4.75,20.76,2
R970UH,2025-08-17,Delhi,28,20,2,0,107.76,28.69,1044.09,120,29.96,268.58,34,7.35,4.42,27.42,3
R970UH,2025-08-18,Delhi,12,8,0,1,56.17,9.77,550.51,80,20.52,129.79,65,5.23,4.22,22.92,4
R970UH,2025-08-19,Delhi,8,7,1,1,33.03,2.59,264.38,0,7.45,70.12,50,2.57,4.42,28.89,3
R970UH,2025-08-20,Delhi,,,,,,,,,,,,,,,
R970UH,2025-08-21,Delhi,16,13,3,0,71.02,11.27,773.74,100,17.9,161.96,29,4.71,4.56,27.21,3
R970UH,2025-08-22,Delhi,17,12,1,0,72.64,2.98,704.85,100,27.71,148.84,40,6.05,4.12,22.05,1
R970UH,2025-08-23,Delhi,23,16,2,0,84.91,25.8,903.13,120,31.62,217.9,29,8.01,4.39,21.86,0
R970UH,2025-08-24,Delhi,21,14,1,1,77.61,20.64,699.92,120,24.08,193.37,45,5.74,4.21,28.88,4
R970UH,2025-08-25,Delhi,9,6,1,1,42.55,9.1,474.69,0,11.2,101.64,72,4.45,4.38,22.71,0
R970UH,2025-08-26,Delhi,8,6,1,1,41.3,6.5,398.07,0,9.68,94.07,76,3.87,4.38,23.56,3
R970UH,2025-08-27,Delhi,,,,,,,,,,,,,,,
R970UH,2025-08-28,Delhi,16,14,0,1,68.08,2.51,646.91,100,29.74,138.95,31,4.87,4.78,28.31,0
R970UH,2025-08-29,Delhi,13,9,0,2,61.56,0.92,608.97,80,12.19,122.98,56,4.41,4.24,23.41,5
R970UH,2025-08-30,Delhi,23,17,0,1,85.9,16.82,729.66,120,38.41,202.19,34,7.6,4.23,22.63,0
R970UH,2025-08-31,Delhi,28,20,1,3,102.99,28.64,1028.37,120,34.93,259.08,33,9.67,4.22,20.29,4
R522MT,2025-07-01,Chennai,14,12,3,0,65.07,2.65,726.19,80,15.14,142.3,42,4.82,4.83,22.86,1
R522MT,2025-07-02,Chennai,11,9,3,2,43.01,10.21,435.61,80,13.32,111.81,36,3.75,4.64,26.33,2
R522MT,2025-07-03,Chennai,13,9,1,0,62.32,13.92,516.24,80,17.07,160.2,65,5.72,4.33,21.1,1
R522MT,2025-07-04,Chennai,7,6,0,1,37.6,3.27,395.3,0,8.57,85.89,63,3.72,4.55,20.34,3
R522MT,2025-07-05,Chennai,18,13,1,1,74.04,21.41,626.84,100,17.34,200.59,56,6.79,4.28,20.73,2
R522MT,2025-07-06,Chennai,28,23,2,0,100.01,6.45,850.03,120,32.58,223.71,39,7.27,4.81,23.04,5
R522MT,2025-07-07,Chennai,,,,,,,,,,,,,,,
R522MT,2025-07-08,Chennai,10,6,1,1,50.98,7.29,514.67,80,11.54,122.44,41,4.12,4.14,21.67,2
R522MT,2025-07-09,Chennai,15,13,1,0,65.08,16.39,577.71,80,25.65,171.19,42,5.8,4.55,23.32,0
R522MT,2025-07-10,Chennai,8,6,2,1,42.38,4.87,435.38,0,8.69,99.29,78,3.94,4.29,22.39,4
R522MT,2025-07-11,Chennai,14,10,1,2,66.45,6.91,668.13,80,14.9,154.16,37,4.74,4.28,23.7,4
R522MT,2025-07-12,Chennai,12,10,1,2,52.91,11.31,461.15,80,7.5,134.95,61,4.14,4.54,25.71,0
R522MT,2025-07-13,Chennai,28,25,2,2,111.27,28.07,1185.13,120,36.93,292.8,44,10.11,4.79,22.28,4
R522MT,2025-07-14,Chennai,,,,,,,,,,,,,,,
R522MT,2025-07-15,Chennai,8,6,3,2,29.35,2.8,304.55,0,9.1,67.57,47,3.02,4.57,21.58,4
R522MT,2025-07-16,Chennai,7,4,2,1,34.48,3.46,392.68,0,7.93,79.74,63,3.52,4.1,20.16,0
R522MT,2025-07-17,Chennai,10,6,0,1,45.88,1.3,406.77,80,9.37,99.14,47,3.17,4.39,25.94,3
R522MT,2025-07-18,Chennai,10,7,0,0,49.97,10.99,469.37,80,8.35,128.09,45,4.09,4.74,21.96,3
R522MT,2025-07-19,Chennai,23,16,1,0,86.14,26.13,950.02,120,23.88,235.92,35,7.77,4.15,20.57,2
R522MT,2025-07-20,Chennai,,,,,,,,,,,,,,,
R522MT,2025-07-21,Chennai,16,13,3,2,67.2,8.24,669.88,100,26.86,158.53,48,5.65,4.66,25.23,5
R522MT,2025-07-22,Chennai,11,7,1,2,49.85,5.45,517.15,80,14.07,116.21,42,4.31,4.35,21.45,5
R522MT,2025-07-23,Chennai,15,10,2,1,64.9,4.39,686.39,80,10.55,145.6,57,4.17,4.18,29.31,5
R522MT,2025-07-24,Chennai,9,6,3,1,43.58,0.56,367.72,0,5.85,92.74,85,3.57,4.28,27.26,1
R522MT,2025-07-25,Chennai,7,4,2,2,34.64,6.79,274.05,0,8.44,87.06,100,3.77,4.01,29.15,4
R522MT,2025-07-26,Chennai,12,9,2,0,53.1,5.78,469.07,80,17.45,123.72,31,4.22,4.83,23.15,4
R522MT,2025-07-27,Chennai,,,,,,,,,,,,,,,
R522MT,2025-07-28,Chennai,15,13,0,2,61.41,10.68,674.2,80,13.65,151.5,50,4.22,4.73,29.14,5
R522MT,2025-07-29,Chennai,7,5,1,2,34.53,1.47,328.87,0,8.28,75.65,98,4.01,4.83,21.73,1
R522MT,2025-07-30,Chennai,14,11,0,1,65.64,16.01,532.8,80,9.09,171.57,47,4.76,4.79,25.92,0
R522MT,2025-07-31,Chennai,16,12,2,0,70.8,8.65,650.62,100,22.32,166.97,60,6.56,4.83,20.07,1
R522MT,2025-08-01,Chennai,10,7,1,2,48.23,9.25,502.75,80,13.31,120.8,43,4.38,4.69,20.38,3
R522MT,2025-08-02,Chennai,,,,,,,,,,,,,,,
R522MT,2025-08-03,Chennai,21,16,2,1,85.28,18.9,785.55,120,25.08,218.93,44,7.48,4.63,21.85,3
R522MT,2025-08-04,Chennai,16,12,2,1,71.54,18.28,794.28,100,17.22,188.76,30,6.18,4.15,20.35,5
R522MT,2025-08-05,Chennai,16,14,2,1,63.21,10.89,560.54,100,14.93,155.7,54,5.7,4.63,20.05,4
R522MT,2025-08-06,Chennai,13,12,1,1,57.93,14.47,622.05,80,11.64,152.14,53,4.05,4.82,29.87,2
R522MT,2025-08-07,Chennai,11,7,1,0,54.66,11.74,614.24,80,11.37,139.52,42,4.06,4.22,27.78,1
R522MT,2025-08-08,Chennai,,,,,,,,,,,,,,,
R522MT,2025-08-09,Chennai,19,14,2,3,79.29,22.74,811.65,100,15.98,214.41,48,5.37,4.66,28.52,2
R522MT,2025-08-10,Chennai,28,20,1,3,106.84,12.41,1216.28,120,34.34,250.59,35,8.78,4.79,20.69,4
R522MT,2025-08-11,Chennai,12,10,0,1,56.58,5.19,584.43,80,10.74,129.8,60,4.52,4.53,23.05,2
R522MT,2025-08-12,Chennai,13,8,1,1,60.08,10.36,561.62,80,17.34,148.02,31,4.12,4.3,28.31,4
R522MT,2025-08-13,Chennai,15,11,3,1,69.76,10.17,668.07,80,12.7,167.96,43,5.18,4.51,24.16,2
R522MT,2025-08-14,Chennai,,,,,,,,,,,,,,,
R522MT,2025-08-15,Chennai,26,22,1,3,99.83,21.68,868.5,120,47.68,255.33,20,8.13,4.5,24.61,4
R522MT,2025-08-16,Chennai,16,10,1,3,73.14,5.53,698.73,100,16.3,165.32,44,4.55,4.19,28.66,1
R522MT,2025-08-17,Chennai,21,16,2,2,73.5,17.65,760.88,120,19.51,191.53,50,6.23,4.41,21.76,1
R522MT,2025-08-18,Chennai,10,7,0,1,46.86,11.95,487.52,80,13.44,123.57,32,4.05,4.29,22.74,3
R522MT,2025-08-19,Chennai,12,10,3,1,53.84,12.87,448.23,80,18.75,140.18,62,5.38,4.46,22.33,4
R522MT,2025-08-20,Chennai,,,,,,,,,,,,,,,
R522MT,2025-08-21,Chennai,15,13,1,2,66.85,5.83,552.27,80,25.82,152.73,39,5.43,4.69,22.95,4
R522MT,2025-08-22,Chennai,15,11,0,1,67.24,16.07,673.23,80,20.46,175.07,47,4.97,4.81,29.53,5
R522MT,2025-08-23,Chennai,15,12,1,2,71.96,3.66,776.75,80,24.55,158.92,66,6.12,4.47,21.38,1
R522MT,2025-08-24,Chennai,16,10,2,3,67.59,9.42,576.02,100,12.9,161.82,33,4.65,4.1,26.19,3
R522MT,2025-08-25,Chennai,8,6,0,1,40.31,5.99,423.16,0,9.71,97.29,83,4.22,4.8,21.17,5
R522MT,2025-08-26,Chennai,,,,,,,,,,,,,,,
R522MT,2025-08-27,Chennai,28,17,2,1,108.15,3.27,1260.39,120,34.85,234.13,38,6.94,4.32,26.51,3
R522MT,2025-08-28,Chennai,10,7,3,1,40.94,3.81,325.04,80,7.28,94.04,58,3.55,4.43,22.27,1
R522MT,2025-08-29,Chennai,10,7,1,0,45.04,1.3,442.56,80,7.63,97.36,41,2.99,4.33,26.19,3
R522MT,2025-08-30,Chennai,17,12,0,2,69.66,9.1,593.07,100,27.66,165.5,39,5.71,4.47,24.54,5
R522MT,2025-08-31,Chennai,19,17,2,1,84.88,18.07,707.77,100,15.37,216.34,50,6.26,4.58,24.89,5
R913YM,2025-07-01,Chennai,11,8,1,1,52.92,12.57,469.01,80,9.86,150.38,65,4.31,4.08,26.72,0
R913YM,2025-07-02,Chennai,8,6,0,0,40.14,1.06,388.34,0,8.81,94.62,86,3.81,4.74,24.95,1
R913YM,2025-07-03,Chennai,15,11,3,2,68.73,4.18,654.1,80,22.95,167.44,50,5.08,4.66,28.77,0
R913YM,2025-07-04,Chennai,9,7,0,2,41.74,1.55,411.24,0,10.56,99.4,65,3.85,4.59,21.56,3
R913YM,2025-07-05,Chennai,18,13,0,2,79.85,10.67,882.57,100,10.13,207.86,25,5.25,4.03,23.2,0
R913YM,2025-07-06,Chennai,,,,,,,,,,,,,,,
R913YM,2025-07-07,Chennai,9,7,2,2,46.91,0.93,407.03,0,12.31,109.85,95,4.33,4.55,24.47,3
R913YM,2025-07-08,Chennai,12,10,2,1,53.62,6.96,490.44,80,9.08,139.12,60,4.2,4.81,25.19,3
R913YM,2025-07-09,Chennai,16,13,3,0,71.04,3.21,596.57,100,13.97,170.51,27,4.9,4.55,22.38,0
R913YM,2025-07-10,Chennai,11,8,3,0,50.33,6.01,510.68,80,12.9,129.38,70,4.72,4.75,23.69,4
R913YM,2025-07-11,Chennai,13,10,1,2,60.65,13.02,533.22,80,8.43,169.2,63,4.46,4.53,27.18,3
R913YM,2025-07-12,Chennai,,,,,,,,,,,,,,,
R913YM,2025-07-13,Chennai,26,16,1,1,98.77,13.47,849.26,120,34.88,257.76,28,7.87,4.18,21.24,0
R913YM,2025-07-14,Chennai,11,8,3,2,49.01,5.22,421.78,80,15.19,124.53,40,3.85,4.24,24.49,5
R913YM,2025-07-15,Chennai,9,6,1,0,44.99,4.78,405.83,0,11.31,114.31,41,3.75,4.19,24.32,2
R913YM,2025-07-16,Chennai,10,8,3,2,48.02,7.63,448.47,80,11.84,127.8,52,4.0,4.72,24.31,1
R913YM,2025-07-17,Chennai,15,11,3,2,66.63,12.35,660.96,80,21.79,181.37,32,5.51,4.7,23.04,0
R913YM,2025-07-18,Chennai,14,10,1,1,62.36,5.45,648.41,80,8.75,155.72,46,3.9,4.15,28.79,1
R913YM,2025-07-19,Chennai,,,,,,,,,,,,,,,
R913YM,2025-07-20,Chennai,17,10,2,2,73.22,2.04,802.46,100,26.55,172.84,58,6.15,4.13,22.09,2
R913YM,2025-07-21,Chennai,9,7,3,2,48.52,10.56,410.58,0,5.54,135.67,61,3.68,4.61,26.81,4
R913YM,2025-07-22,Chennai,11,8,1,0,54.06,5.85,608.5,80,10.23,137.58,64,4.26,4.13,25.11,0
R913YM,2025-07-23,Chennai,9,7,3,2,48.27,9.84,465.33,0,13.04,133.46,64,4.24,4.49,26.14,3
R913YM,2025-07-24,Chennai,7,6,2,0,33.69,6.18,280.49,0,5.11,91.56,93,3.85,4.48,21.3,5
R913YM,2025-07-25,Chennai,10,7,0,0,45.51,10.22,473.5,80,11.97,127.97,51,3.94,4.24,25.65,3
R913YM,2025-07-26,Chennai,,,,,,,,,,,,,,,
R913YM,2025-07-27,Chennai,17,12,1,1,73.1,7.61,744.79,100,25.15,185.36,29,5.53,4.18,23.45,2
R913YM,2025-07-28,Chennai,11,9,3,2,48.63,1.25,528.65,80,17.13,114.55,59,4.01,4.69,25.51,4
R913YM,2025-07-29,Chennai,12,10,3,2,56.96,14.23,529.94,80,20.84,163.49,49,5.69,4.85,20.08,0
R913YM,2025-07-30,Chennai,16,11,1,1,66.98,14.19,760.09,100,14.94,186.4,26,4.8,4.33,26.47,3
R913YM,2025-07-31,Chennai,14,9,3,1,64.48,11.12,632.12,80,14.48,173.61,40,5.41,4.16,21.77,0
R913YM,2025-08-01,Chennai,,,,,,,,,,,,,,,
R913YM,2025-08-02,Chennai,22,15,1,1,87.96,10.04,922.78,120,21.9,225.05,22,6.25,4.41,21.93,4
R913YM,2025-08-03,Chennai,20,16,2,0,80.91,22.98,893.77,100,35.82,238.58,42,7.22,4.75,24.01,3
R913YM,2025-08-04,Chennai,16,12,2,2,63.28,2.97,560.0,100,21.39,152.15,49,4.84,4.36,24.41,4
R913YM,2025-08-05,Chennai,16,13,1,1,69.35,18.86,730.72,100,11.37,202.57,50,5.41,4.62,24.49,4
R913YM,2025-08-06,Chennai,15,13,3,0,62.34,10.07,518.65,80,17.11,166.29,61,5.61,4.88,22.04,4
R913YM,2025-08-07,Chennai,,,,,,,,,,,,,,,
R913YM,2025-08-08,Chennai,12,8,1,2,52.65,6.77,528.98,80,17.41,136.45,52,4.65,4.09,23.96,1
R913YM,2025-08-09,Chennai,28,21,0,3,94.6,18.45,993.37,120,39.01,259.61,21,6.87,4.87,28.29,0
R913YM,2025-08-10,Chennai,28,20,2,0,108.18,15.58,988.69,120,29.27,284.21,26,8.8,4.23,21.59,0
R913YM,2025-08-11,Chennai,8,7,3,1,42.01,4.39,369.43,0,12.36,106.56,73,4.03,4.45,22.49,1
R913YM,2025-08-12,Chennai,14,11,0,0,62.02,14.03,610.64,80,12.6,174.64,56,5.04,4.4,24.13,4
R913YM,2025-08-13,Chennai,8,6,1,2,35.33,5.44,336.11,0,6.78,93.63,46,3.21,4.53,21.23,0
R913YM,2025-08-14,Chennai,,,,,,,,,,,,,,,
R913YM,2025-08-15,Chennai,28,18,1,1,109.57,20.67,1194.08,120,33.96,299.08,48,9.12,4.3,21.02,4
R913YM,2025-08-16,Chennai,17,14,0,0,67.09,9.01,656.71,100,14.22,174.77,42,4.24,4.78,29.89,0
R913YM,2025-08-17,Chennai,28,23,1,1,101.2,21.28,940.3,120,32.59,281.28,37,8.52,4.86,22.17,0
R913YM,2025-08-18,Chennai,11,8,2,2,49.01,4.33,559.22,80,17.35,122.49,65,4.55,4.06,22.39,4
R913YM,2025-08-19,Chennai,16,12,3,1,69.92,13.54,647.68,100,12.86,191.67,42,5.13,4.3,24.52,4
R913YM,2025-08-20,Chennai,,,,,,,,,,,,,,,
R913YM,2025-08-21,Chennai,8,6,0,0,41.8,3.76,378.06,0,7.17,104.62,92,3.56,4.66,29.1,4
R913YM,2025-08-22,Chennai,7,5,2,1,29.29,1.68,284.19,0,7.01,71.12,42,2.45,4.57,25.51,1
R913YM,2025-08-23,Chennai,21,18,2,2,77.07,2.16,782.33,120,19.23,181.95,39,5.59,4.8,22.25,3
R913YM,2025-08-24,Chennai,24,19,2,2,90.45,26.86,794.48,120,23.04,269.4,34,7.22,4.79,24.93,3
R913YM,2025-08-25,Chennai,15,11,1,0,73.0,1.19,712.21,80,18.66,170.37,66,5.34,4.82,29.39,2
R913YM,2025-08-26,Chennai,8,6,0,1,40.93,4.98,337.12,0,7.75,105.42,82,3.91,4.15,24.6,0
R913YM,2025-08-27,Chennai,,,,,,,,,,,,,,,
R913YM,2025-08-28,Chennai,8,6,2,2,38.91,1.42,335.37,0,8.0,92.62,82,3.7,4.04,23.98,4
R913YM,2025-08-29,Chennai,8,6,3,1,40.28,0.59,472.2,0,6.53,93.86,54,3.08,4.78,23.47,0
R913YM,2025-08-30,Chennai,12,10,0,1,57.6,14.22,459.21,80,20.88,164.93,42,5.45,4.48,21.37,1
R913YM,2025-08-31,Chennai,28,18,1,2,106.05,3.16,1000.86,120,32.25,250.8,31,7.83,4.03,21.42,4
R742CD,2025-07-01,Chennai,14,12,2,1,60.74,5.08,633.13,80,15.76,127.24,34,4.91,4.55,20.7,0
R742CD,2025-07-02,Chennai,11,8,3,2,51.89,7.77,505.66,80,7.96,115.33,54,3.85,4.23,25.94,3
R742CD,2025-07-03,Chennai,8,7,0,1,36.33,0.89,361.11,0,6.46,71.94,81,3.49,4.49,22.95,4
R742CD,2025-07-04,Chennai,8,5,1,1,39.09,4.05,318.75,0,11.08,83.4,65,3.57,4.34,24.94,4
R742CD,2025-07-05,Chennai,17,14,2,2,73.82,8.24,675.21,100,16.89,158.63,38,4.7,4.51,26.82,3
R742CD,2025-07-06,Chennai,19,17,1,1,81.95,7.74,810.14,100,31.21,173.39,26,5.59,4.58,29.09,3
R742CD,2025-07-07,Chennai,,,,,,,,,,,,,,,
R742CD,2025-07-08,Chennai,14,9,1,0,60.46,4.8,618.42,80,12.78,126.15,68,5.21,4.21,21.2,0
R742CD,2025-07-09,Chennai,9,8,3,0,41.96,5.41,369.3,0,6.49,91.57,98,4.41,4.85,21.16,2
R742CD,2025-07-10,Chennai,14,10,2,2,66.96,1.23,720.72,80,19.71,131.82,68,5.78,4.38,21.11,2
R742CD,2025-07-11,Chennai,12,9,2,1,57.23,13.71,495.35,80,13.91,137.14,35,4.93,4.12,20.64,4
R742CD,2025-07-12,Chennai,12,8,2,2,53.61,1.77,531.23,80,13.14,107.06,47,4.35,4.14,20.02,4
R742CD,2025-07-13,Chennai,,,,,,,,,,,,,,,
R742CD,2025-07-14,Chennai,14,12,0,0,65.67,3.28,583.22,80,12.05,133.29,38,5.01,4.55,21.07,1
R742CD,2025-07-15,Chennai,13,11,3,1,54.72,14.87,508.49,80,19.93,134.54,43,4.56,4.47,29.6,3
R742CD,2025-07-16,Chennai,9,7,3,2,44.75,7.61,488.91,0,8.23,101.22,40,3.05,4.73,29.16,0
R742CD,2025-07-17,Chennai,11,9,0,0,49.05,4.4,464.0,80,11.48,103.33,30,3.99,4.73,20.26,1
R742CD,2025-07-18,Chennai,7,6,2,0,31.63,4.79,335.83,0,11.82,70.41,54,2.97,4.82,27.6,1
R742CD,2025-07-19,Chennai,20,17,2,1,83.62,14.61,858.37,100,25.2,189.9,56,7.76,4.67,20.25,2
R742CD,2025-07-20,Chennai,,,,,,,,,,,,,,,
R742CD,2025-07-21,Chennai,11,9,3,2,48.33,4.02,461.28,80,12.77,101.2,34,3.85,4.68,21.22,4
